CPU_Cores,CPU_Load,Memory_Usage,Disk_IO,Network_Bandwidth,Compute1_Watts,Compute3_Watts
12,0,40,0,0,179,159
12,0,40,0,20,178,154
12,0,40,0,40,180,150
12,0,40,0,60,179,155
12,0,40,0,80,179,158
12,0,40,0,90,178,151
12,0,40,20,0,180,155
12,0,40,20,20,179,154
12,0,40,20,40,178,155
12,0,40,20,60,177,158
12,0,40,20,80,178,154
12,0,40,20,90,174,155
12,0,40,40,0,182,152
12,0,40,40,20,193,156
12,0,40,40,40,196,153
12,0,40,40,60,182,153
12,0,40,40,80,180,152
12,0,40,40,90,179,156
12,0,40,60,0,179,162
12,0,40,60,20,179,153
12,0,40,60,40,180,155
12,0,40,60,60,179,154
12,0,40,60,80,179,155
12,0,40,60,90,181,155
12,0,40,80,0,180,154
12,0,40,80,20,177,152
12,0,40,80,40,191,152
12,0,40,80,60,178,153
12,0,40,80,80,179,154
12,0,40,80,90,179,155
12,0,40,90,0,181,154
12,0,40,90,20,181,154
12,0,40,90,40,179,155
12,0,40,90,60,181,160
12,0,40,90,80,181,154
12,0,40,90,90,178,153
12,0,60,0,0,193,152
12,0,60,0,20,188,155
12,0,60,0,40,192,154
12,0,60,0,60,192,156
12,0,60,0,80,193,152
12,0,60,0,90,193,157
12,0,60,20,0,188,165
12,0,60,20,20,190,155
12,0,60,20,40,192,150
12,0,60,20,60,192,155
12,0,60,20,80,188,154
12,0,60,20,90,191,154
12,0,60,40,0,192,153
12,0,60,40,20,191,151
12,0,60,40,40,189,155
12,0,60,40,60,192,155
12,0,60,40,80,192,157
12,0,60,40,90,193,153
12,0,60,60,0,191,155
12,0,60,60,20,190,153
12,0,60,60,40,193,153
12,0,60,60,60,181,151
12,0,60,60,80,185,151
12,0,60,60,90,186,153
12,0,60,80,0,190,154
12,0,60,80,20,193,158
12,0,60,80,40,193,153
12,0,60,80,60,190,154
12,0,60,80,80,191,158
12,0,60,80,90,191,153
12,0,60,90,0,183,158
12,0,60,90,20,192,157
12,0,60,90,40,194,154
12,0,60,90,60,192,154
12,0,60,90,80,187,151
12,0,60,90,90,191,152
12,0,80,0,0,193,153
12,0,80,0,20,179,152
12,0,80,0,40,194,153
12,0,80,0,60,187,154
12,0,80,0,80,192,155
12,0,80,0,90,193,154
12,0,80,20,0,193,155
12,0,80,20,20,189,151
12,0,80,20,40,182,154
12,0,80,20,60,193,155
12,0,80,20,80,192,154
12,0,80,20,90,191,154
12,0,80,40,0,190,156
12,0,80,40,20,178,153
12,0,80,40,40,196,153
12,0,80,40,60,188,152
12,0,80,40,80,192,154
12,0,80,40,90,191,155
12,0,80,60,0,192,155
12,0,80,60,20,189,155
12,0,80,60,40,188,154
12,0,80,60,60,192,154
12,0,80,60,80,192,153
12,0,80,60,90,179,154
12,0,80,80,0,191,155
12,0,80,80,20,186,155
12,0,80,80,40,182,154
12,0,80,80,60,191,154
12,0,80,80,80,191,153
12,0,80,80,90,193,159
12,0,80,90,0,191,156
12,0,80,90,20,186,162
12,0,80,90,40,191,160
12,0,80,90,60,192,154
12,0,80,90,80,180,152
12,0,80,90,90,181,152
12,0,90,0,0,192,153
12,0,90,0,20,192,153
12,0,90,0,40,189,155
12,0,90,0,60,193,157
12,0,90,0,80,174,155
12,0,90,0,90,180,153
12,0,90,20,0,192,155
12,0,90,20,20,193,158
12,0,90,20,40,185,159
12,0,90,20,60,192,153
12,0,90,20,80,190,158
12,0,90,20,90,170,153
12,0,90,40,0,192,154
12,0,90,40,20,190,156
12,0,90,40,40,191,154
12,0,90,40,60,190,154
12,0,90,40,80,191,154
12,0,90,40,90,180,153
12,0,90,60,0,190,152
12,0,90,60,20,184,149
12,0,90,60,40,192,155
12,0,90,60,60,186,150
12,0,90,60,80,180,152
12,0,90,60,90,201,154
12,0,90,80,0,208,154
12,0,90,80,20,185,154
12,0,90,80,40,179,152
12,0,90,80,60,179,154
12,0,90,80,80,192,159
12,0,90,80,90,190,152
12,0,90,90,0,191,153
12,0,90,90,20,187,155
12,0,90,90,40,192,154
12,0,90,90,60,190,153
12,0,90,90,80,178,152
12,0,90,90,90,192,159
12,20,0,0,0,184,150
12,20,0,0,20,190,156
12,20,0,0,40,183,152
12,20,0,0,60,184,153
12,20,0,0,80,187,156
12,20,0,0,90,179,154
12,20,0,20,0,182,152
12,20,0,20,20,192,152
12,20,0,20,40,179,154
12,20,0,20,60,192,155
12,20,0,20,80,190,156
12,20,0,20,90,191,152
12,20,0,40,0,189,154
12,20,0,40,20,195,156
12,20,0,40,40,189,159
12,20,0,40,60,171,151
12,20,0,40,80,188,154
12,20,0,40,90,186,154
12,20,0,60,0,194,153
12,20,0,60,20,192,156
12,20,0,60,40,193,154
12,20,0,60,60,193,154
12,20,0,60,80,194,154
12,20,0,60,90,176,151
12,20,0,80,0,180,156
12,20,0,80,20,183,153
12,20,0,80,40,181,153
12,20,0,80,60,192,160
12,20,0,80,80,188,161
12,20,0,80,90,192,156
12,20,0,90,0,191,153
12,20,0,90,20,194,152
12,20,0,90,40,181,154
12,20,0,90,60,190,155
12,20,0,90,80,192,154
12,20,0,90,90,193,150
12,20,20,0,0,196,155
12,20,20,0,20,195,151
12,20,20,0,40,198,155
12,20,20,0,60,195,160
12,20,20,0,80,197,156
12,20,20,0,90,196,155
12,20,20,20,0,198,153
12,20,20,20,20,198,155
12,20,20,20,40,196,153
12,20,20,20,60,202,153
12,20,20,20,80,197,155
12,20,20,20,90,190,154
12,20,20,40,0,197,152
12,20,20,40,20,194,156
12,20,20,40,40,195,156
12,20,20,40,60,174,153
12,20,20,40,80,197,153
12,20,20,40,90,199,150
12,20,20,60,0,192,156
12,20,20,60,20,193,157
12,20,20,60,40,194,158
12,20,20,60,60,195,153
12,20,20,60,80,195,153
12,20,20,60,90,198,151
12,20,20,80,0,179,153
12,20,20,80,20,194,151
12,20,20,80,40,194,152
12,20,20,80,60,203,156
12,20,20,80,80,204,153
12,20,20,80,90,206,152
12,20,20,90,0,211,152
12,20,20,90,20,175,153
12,20,20,90,40,199,160
12,20,20,90,60,175,162
12,20,20,90,80,185,159
12,20,20,90,90,200,156
12,20,40,0,0,200,153
12,20,40,0,20,200,151
12,20,40,0,40,194,154
12,20,40,0,60,193,154
12,20,40,0,80,199,152
12,20,40,0,90,178,154
12,20,40,20,0,202,151
12,20,40,20,20,179,154
12,20,40,20,40,196,155
12,20,40,20,60,171,154
12,20,40,20,80,203,153
12,20,40,20,90,202,156
12,20,40,40,0,200,153
12,20,40,40,20,171,153
12,20,40,40,40,203,154
12,20,40,40,60,202,150
12,20,40,40,80,195,152
12,20,40,40,90,191,162
12,20,40,60,0,196,159
12,20,40,60,20,213,155
12,20,40,60,40,201,151
12,20,40,60,60,199,154
12,20,40,60,80,204,154
12,20,40,60,90,191,152
12,20,40,80,0,203,152
12,20,40,80,20,198,156
12,20,40,80,40,200,154
12,20,40,80,60,191,153
12,20,40,80,80,198,155
12,20,40,80,90,206,152
12,20,40,90,0,180,156
12,20,40,90,20,199,154
12,20,40,90,40,197,153
12,20,40,90,60,202,153
12,20,40,90,80,199,154
12,20,40,90,90,202,153
12,20,60,0,0,176,159
12,20,60,0,20,212,155
12,20,60,0,40,164,155
12,20,60,0,60,200,153
12,20,60,0,80,217,151
12,20,60,0,90,222,151
12,20,60,20,0,222,154
12,20,60,20,20,202,161
12,20,60,20,40,213,157
12,20,60,20,60,214,153
12,20,60,20,80,201,151
12,20,60,20,90,209,155
12,20,60,40,0,202,152
12,20,60,40,20,211,153
12,20,60,40,40,212,155
12,20,60,40,60,195,155
12,20,60,40,80,214,151
12,20,60,40,90,213,155
12,20,60,60,0,211,152
12,20,60,60,20,209,155
12,20,60,60,40,199,155
12,20,60,60,60,208,154
12,20,60,60,80,204,152
12,20,60,60,90,182,153
12,20,60,80,0,214,152
12,20,60,80,20,213,154
12,20,60,80,40,212,153
12,20,60,80,60,188,154
12,20,60,80,80,212,156
12,20,60,80,90,177,161
12,20,60,90,0,216,161
12,20,60,90,20,212,157
12,20,60,90,40,185,163
12,20,60,90,60,165,157
12,20,60,90,80,201,159
12,20,60,90,90,210,160
12,20,80,0,0,200,152
12,20,80,0,20,211,154
12,20,80,0,40,188,156
12,20,80,0,60,165,154
12,20,80,0,80,183,158
12,20,80,0,90,202,159
12,20,80,20,0,215,154
12,20,80,20,20,201,150
12,20,80,20,40,214,151
12,20,80,20,60,193,153
12,20,80,20,80,196,154
12,20,80,20,90,205,155
12,20,80,40,0,191,151
12,20,80,40,20,209,154
12,20,80,40,40,203,153
12,20,80,40,60,207,152
12,20,80,40,80,205,151
12,20,80,40,90,190,155
12,20,80,60,0,213,154
12,20,80,60,20,206,153
12,20,80,60,40,182,154
12,20,80,60,60,203,153
12,20,80,60,80,201,154
12,20,80,60,90,207,152
12,20,80,80,0,201,151
12,20,80,80,20,210,155
12,20,80,80,40,212,154
12,20,80,80,60,213,153
12,20,80,80,80,179,153
12,20,80,80,90,190,155
12,20,80,90,0,209,155
12,20,80,90,20,201,153
12,20,80,90,40,202,155
12,20,80,90,60,193,153
12,20,80,90,80,184,153
12,20,80,90,90,181,152
12,20,90,0,0,204,155
12,20,90,0,20,182,153
12,20,90,0,40,215,153
12,20,90,0,60,180,153
12,20,90,0,80,201,149
12,20,90,0,90,199,152
12,20,90,20,0,196,152
12,20,90,20,20,184,151
12,20,90,20,40,195,153
12,20,90,20,60,175,150
12,20,90,20,80,203,156
12,20,90,20,90,197,153
12,20,90,40,0,173,152
12,20,90,40,20,191,152
12,20,90,40,40,189,153
12,20,90,40,60,183,154
12,20,90,40,80,177,153
12,20,90,40,90,210,155
12,20,90,60,0,202,154
12,20,90,60,20,192,151
12,20,90,60,40,196,155
12,20,90,60,60,183,153
12,20,90,60,80,184,157
12,20,90,60,90,167,154
12,20,90,80,0,184,153
12,20,90,80,20,180,152
12,20,90,80,40,184,153
12,20,90,80,60,199,156
12,20,90,80,80,198,156
12,20,90,80,90,195,159
12,20,90,90,0,201,156
12,20,90,90,20,206,156
12,20,90,90,40,199,153
12,20,90,90,60,183,157
12,20,90,90,80,192,153
12,20,90,90,90,201,151
12,40,0,0,0,205,150
12,40,0,0,20,208,153
12,40,0,0,40,210,155
12,40,0,0,60,190,151
12,40,0,0,80,207,154
12,40,0,0,90,195,154
12,40,0,20,0,201,153
12,40,0,20,20,208,154
12,40,0,20,40,205,158
12,40,0,20,60,206,152
12,40,0,20,80,212,154
12,40,0,20,90,189,155
12,40,0,40,0,206,153
12,40,0,40,20,207,152
12,40,0,40,40,207,156
12,40,0,40,60,205,154
12,40,0,40,80,195,156
12,40,0,40,90,207,153
12,40,0,60,0,183,161
12,40,0,60,20,198,161
12,40,0,60,40,202,152
12,40,0,60,60,185,155
12,40,0,60,80,203,155
12,40,0,60,90,188,152
12,40,0,80,0,209,152
12,40,0,80,20,199,152
12,40,0,80,40,209,150
12,40,0,80,60,194,155
12,40,0,80,80,209,153
12,40,0,80,90,198,157
12,40,0,90,0,194,156
12,40,0,90,20,196,153
12,40,0,90,40,195,151
12,40,0,90,60,191,154
12,40,0,90,80,184,155
12,40,0,90,90,196,155
12,40,20,0,0,218,152
12,40,20,0,20,214,153
12,40,20,0,40,209,152
12,40,20,0,60,217,156
12,40,20,0,80,207,155
12,40,20,0,90,216,161
12,40,20,20,0,217,155
12,40,20,20,20,216,154
12,40,20,20,40,194,155
12,40,20,20,60,215,150
12,40,20,20,80,218,153
12,40,20,20,90,217,154
12,40,20,40,0,213,154
12,40,20,40,20,187,155
12,40,20,40,40,190,151
12,40,20,40,60,215,153
12,40,20,40,80,201,152
12,40,20,40,90,182,158
12,40,20,60,0,221,160
12,40,20,60,20,212,155
12,40,20,60,40,194,154
12,40,20,60,60,206,150
12,40,20,60,80,217,156
12,40,20,60,90,201,153
12,40,20,80,0,215,154
12,40,20,80,20,197,152
12,40,20,80,40,179,151
12,40,20,80,60,218,152
12,40,20,80,80,227,154
12,40,20,80,90,225,156
12,40,20,90,0,195,162
12,40,20,90,20,189,157
12,40,20,90,40,222,152
12,40,20,90,60,211,153
12,40,20,90,80,212,158
12,40,20,90,90,215,154
12,40,40,0,0,220,153
12,40,40,0,20,219,155
12,40,40,0,40,185,152
12,40,40,0,60,212,152
12,40,40,0,80,201,150
12,40,40,0,90,195,153
12,40,40,20,0,220,155
12,40,40,20,20,226,160
12,40,40,20,40,206,162
12,40,40,20,60,203,157
12,40,40,20,80,220,153
12,40,40,20,90,192,156
12,40,40,40,0,201,154
12,40,40,40,20,191,153
12,40,40,40,40,188,154
12,40,40,40,60,205,158
12,40,40,40,80,222,155
12,40,40,40,90,230,154
12,40,40,60,0,188,152
12,40,40,60,20,190,152
12,40,40,60,40,233,153
12,40,40,60,60,188,152
12,40,40,60,80,213,153
12,40,40,60,90,183,152
12,40,40,80,0,233,158
12,40,40,80,20,227,156
12,40,40,80,40,232,151
12,40,40,80,60,213,156
12,40,40,80,80,225,151
12,40,40,80,90,221,153
12,40,40,90,0,217,155
12,40,40,90,20,227,154
12,40,40,90,40,194,154
12,40,40,90,60,218,151
12,40,40,90,80,185,154
12,40,40,90,90,226,153
12,40,60,0,0,228,152
12,40,60,0,20,219,149
12,40,60,0,40,184,153
12,40,60,0,60,229,153
12,40,60,0,80,230,153
12,40,60,0,90,227,153
12,40,60,20,0,232,153
12,40,60,20,20,227,153
12,40,60,20,40,226,152
12,40,60,20,60,205,150
12,40,60,20,80,217,152
12,40,60,20,90,228,153
12,40,60,40,0,215,154
12,40,60,40,20,223,155
12,40,60,40,40,228,154
12,40,60,40,60,228,152
12,40,60,40,80,223,154
12,40,60,40,90,190,161
12,40,60,60,0,224,153
12,40,60,60,20,226,154
12,40,60,60,40,236,152
12,40,60,60,60,202,153
12,40,60,60,80,234,152
12,40,60,60,90,211,152
12,40,60,80,0,223,152
12,40,60,80,20,229,153
12,40,60,80,40,224,152
12,40,60,80,60,228,157
12,40,60,80,80,223,152
12,40,60,80,90,231,155
12,40,60,90,0,195,150
12,40,60,90,20,233,151
12,40,60,90,40,228,152
12,40,60,90,60,232,156
12,40,60,90,80,224,152
12,40,60,90,90,231,156
12,40,80,0,0,172,154
12,40,80,0,20,213,153
12,40,80,0,40,212,156
12,40,80,0,60,220,148
12,40,80,0,80,217,154
12,40,80,0,90,229,157
12,40,80,20,0,197,159
12,40,80,20,20,209,151
12,40,80,20,40,203,152
12,40,80,20,60,202,152
12,40,80,20,80,229,153
12,40,80,20,90,206,153
12,40,80,40,0,228,153
12,40,80,40,20,174,153
12,40,80,40,40,223,151
12,40,80,40,60,174,154
12,40,80,40,80,180,152
12,40,80,40,90,185,151
12,40,80,60,0,182,156
12,40,80,60,20,203,154
12,40,80,60,40,193,154
12,40,80,60,60,218,153
12,40,80,60,80,225,154
12,40,80,60,90,205,160
12,40,80,80,0,212,153
12,40,80,80,20,197,150
12,40,80,80,40,199,155
12,40,80,80,60,199,152
12,40,80,80,80,192,155
12,40,80,80,90,212,151
12,40,80,90,0,221,157
12,40,80,90,20,203,156
12,40,80,90,40,209,161
12,40,80,90,60,174,156
12,40,80,90,80,182,155
12,40,80,90,90,193,154
12,40,90,0,0,182,154
12,40,90,0,20,181,159
12,40,90,0,40,192,154
12,40,90,0,60,202,155
12,40,90,0,80,221,159
12,40,90,0,90,184,154
12,40,90,20,0,202,156
12,40,90,20,20,182,152
12,40,90,20,40,217,156
12,40,90,20,60,184,155
12,40,90,20,80,192,153
12,40,90,20,90,190,153
12,40,90,40,0,228,152
12,40,90,40,20,232,152
12,40,90,40,40,177,156
12,40,90,40,60,213,152
12,40,90,40,80,203,155
12,40,90,40,90,220,153
12,40,90,60,0,221,153
12,40,90,60,20,185,154
12,40,90,60,40,218,154
12,40,90,60,60,223,154
12,40,90,60,80,215,155
12,40,90,60,90,213,156
12,40,90,80,0,195,153
12,40,90,80,20,205,154
12,40,90,80,40,212,154
12,40,90,80,60,180,156
12,40,90,80,80,217,152
12,40,90,80,90,192,157
12,40,90,90,0,217,153
12,40,90,90,20,215,151
12,40,90,90,40,207,153
12,40,90,90,60,215,156
12,40,90,90,80,213,152
12,40,90,90,90,218,156
12,60,0,0,0,190,154
12,60,0,0,20,207,152
12,60,0,0,40,227,153
12,60,0,0,60,224,153
12,60,0,0,80,225,155
12,60,0,0,90,205,154
12,60,0,20,0,225,155
12,60,0,20,20,210,152
12,60,0,20,40,224,156
12,60,0,20,60,224,156
12,60,0,20,80,227,159
12,60,0,20,90,210,156
12,60,0,40,0,220,149
12,60,0,40,20,219,153
12,60,0,40,40,220,153
12,60,0,40,60,225,154
12,60,0,40,80,213,153
12,60,0,40,90,217,152
12,60,0,60,0,222,157
12,60,0,60,20,224,154
12,60,0,60,40,195,153
12,60,0,60,60,188,152
12,60,0,60,80,217,153
12,60,0,60,90,189,154
12,60,0,80,0,212,155
12,60,0,80,20,206,159
12,60,0,80,40,208,152
12,60,0,80,60,199,152
12,60,0,80,80,217,156
12,60,0,80,90,228,154
12,60,0,90,0,224,151
12,60,0,90,20,216,148
12,60,0,90,40,227,153
12,60,0,90,60,213,153
12,60,0,90,80,196,154
12,60,0,90,90,189,156
12,60,20,0,0,232,155
12,60,20,0,20,230,154
12,60,20,0,40,223,156
12,60,20,0,60,214,158
12,60,20,0,80,242,153
12,60,20,0,90,200,153
12,60,20,20,0,218,154
12,60,20,20,20,228,152
12,60,20,20,40,227,155
12,60,20,20,60,213,154
12,60,20,20,80,230,157
12,60,20,20,90,228,153
12,60,20,40,0,208,155
12,60,20,40,20,233,152
12,60,20,40,40,186,155
12,60,20,40,60,215,155
12,60,20,40,80,188,154
12,60,20,40,90,228,155
12,60,20,60,0,217,161
12,60,20,60,20,215,154
12,60,20,60,40,228,154
12,60,20,60,60,227,152
12,60,20,60,80,224,153
12,60,20,60,90,231,153
12,60,20,80,0,214,155
12,60,20,80,20,198,154
12,60,20,80,40,218,152
12,60,20,80,60,190,153
12,60,20,80,80,231,151
12,60,20,80,90,194,149
12,60,20,90,0,225,154
12,60,20,90,20,228,154
12,60,20,90,40,202,154
12,60,20,90,60,233,160
12,60,20,90,80,226,153
12,60,20,90,90,234,157
12,60,40,0,0,232,154
12,60,40,0,20,245,152
12,60,40,0,40,196,153
12,60,40,0,60,234,154
12,60,40,0,80,236,153
12,60,40,0,90,196,153
12,60,40,20,0,242,151
12,60,40,20,20,198,151
12,60,40,20,40,246,153
12,60,40,20,60,164,153
12,60,40,20,80,244,154
12,60,40,20,90,237,156
12,60,40,40,0,213,154
12,60,40,40,20,200,154
12,60,40,40,40,181,155
12,60,40,40,60,243,152
12,60,40,40,80,241,152
12,60,40,40,90,216,154
12,60,40,60,0,158,154
12,60,40,60,20,238,149
12,60,40,60,40,236,154
12,60,40,60,60,249,158
12,60,40,60,80,220,153
12,60,40,60,90,193,152
12,60,40,80,0,196,155
12,60,40,80,20,243,150
12,60,40,80,40,240,154
12,60,40,80,60,232,154
12,60,40,80,80,233,155
12,60,40,80,90,194,159
12,60,40,90,0,172,151
12,60,40,90,20,231,158
12,60,40,90,40,245,156
12,60,40,90,60,246,156
12,60,40,90,80,195,151
12,60,40,90,90,240,151
12,60,60,0,0,227,152
12,60,60,0,20,206,154
12,60,60,0,40,237,152
12,60,60,0,60,151,151
12,60,60,0,80,205,151
12,60,60,0,90,231,151
12,60,60,20,0,218,154
12,60,60,20,20,240,156
12,60,60,20,40,223,153
12,60,60,20,60,235,155
12,60,60,20,80,226,152
12,60,60,20,90,245,152
12,60,60,40,0,221,155
12,60,60,40,20,243,154
12,60,60,40,40,195,155
12,60,60,40,60,218,154
12,60,60,40,80,244,162
12,60,60,40,90,234,153
12,60,60,60,0,200,161
12,60,60,60,20,222,156
12,60,60,60,40,233,152
12,60,60,60,60,249,154
12,60,60,60,80,228,154
12,60,60,60,90,245,153
12,60,60,80,0,184,154
12,60,60,80,20,218,152
12,60,60,80,40,244,152
12,60,60,80,60,247,154
12,60,60,80,80,222,155
12,60,60,80,90,177,152
12,60,60,90,0,244,152
12,60,60,90,20,248,151
12,60,60,90,40,217,155
12,60,60,90,60,246,153
12,60,60,90,80,230,159
12,60,60,90,90,248,155
12,60,80,0,0,236,154
12,60,80,0,20,236,162
12,60,80,0,40,182,154
12,60,80,0,60,236,154
12,60,80,0,80,212,154
12,60,80,0,90,214,151
12,60,80,20,0,189,156
12,60,80,20,20,218,153
12,60,80,20,40,215,156
12,60,80,20,60,213,158
12,60,80,20,80,201,153
12,60,80,20,90,188,152
12,60,80,40,0,215,152
12,60,80,40,20,200,155
12,60,80,40,40,182,153
12,60,80,40,60,235,155
12,60,80,40,80,184,156
12,60,80,40,90,174,153
12,60,80,60,0,233,151
12,60,80,60,20,197,156
12,60,80,60,40,235,156
12,60,80,60,60,220,152
12,60,80,60,80,223,152
12,60,80,60,90,222,155
12,60,80,80,0,207,153
12,60,80,80,20,189,155
12,60,80,80,40,233,153
12,60,80,80,60,190,151
12,60,80,80,80,214,154
12,60,80,80,90,246,154
12,60,80,90,0,232,153
12,60,80,90,20,184,153
12,60,80,90,40,193,155
12,60,80,90,60,213,155
12,60,80,90,80,216,154
12,60,80,90,90,193,154
12,60,90,0,0,218,154
12,60,90,0,20,187,154
12,60,90,0,40,206,155
12,60,90,0,60,223,153
12,60,90,0,80,232,152
12,60,90,0,90,231,153
12,60,90,20,0,225,151
12,60,90,20,20,204,151
12,60,90,20,40,200,152
12,60,90,20,60,185,150
12,60,90,20,80,230,153
12,60,90,20,90,238,153
12,60,90,40,0,231,152
12,60,90,40,20,229,151
12,60,90,40,40,179,157
12,60,90,40,60,232,153
12,60,90,40,80,210,153
12,60,90,40,90,175,152
12,60,90,60,0,233,152
12,60,90,60,20,229,152
12,60,90,60,40,190,152
12,60,90,60,60,234,152
12,60,90,60,80,232,155
12,60,90,60,90,223,151
12,60,90,80,0,236,153
12,60,90,80,20,237,152
12,60,90,80,40,182,154
12,60,90,80,60,187,151
12,60,90,80,80,184,150
12,60,90,80,90,185,154
12,60,90,90,0,224,151
12,60,90,90,20,231,155
12,60,90,90,40,236,159
12,60,90,90,60,232,153
12,60,90,90,80,218,156
12,60,90,90,90,238,154
12,80,0,0,0,238,153
12,80,0,0,20,230,153
12,80,0,0,40,240,154
12,80,0,0,60,245,152
12,80,0,0,80,203,154
12,80,0,0,90,222,155
12,80,0,20,0,211,153
12,80,0,20,20,239,158
12,80,0,20,40,214,160
12,80,0,20,60,229,154
12,80,0,20,80,242,151
12,80,0,20,90,241,152
12,80,0,40,0,242,155
12,80,0,40,20,239,157
12,80,0,40,40,224,155
12,80,0,40,60,237,151
12,80,0,40,80,236,149
12,80,0,40,90,228,157
12,80,0,60,0,244,151
12,80,0,60,20,246,151
12,80,0,60,40,228,149
12,80,0,60,60,241,153
12,80,0,60,80,223,153
12,80,0,60,90,235,155
12,80,0,80,0,226,153
12,80,0,80,20,240,154
12,80,0,80,40,239,154
12,80,0,80,60,217,155
12,80,0,80,80,233,160
12,80,0,80,90,238,153
12,80,0,90,0,242,151
12,80,0,90,20,218,152
12,80,0,90,40,230,153
12,80,0,90,60,236,153
12,80,0,90,80,216,153
12,80,0,90,90,231,149
12,80,20,0,0,244,153
12,80,20,0,20,249,150
12,80,20,0,40,234,151
12,80,20,0,60,229,153
12,80,20,0,80,233,154
12,80,20,0,90,247,158
12,80,20,20,0,249,155
12,80,20,20,20,240,158
12,80,20,20,40,247,153
12,80,20,20,60,226,154
12,80,20,20,80,232,156
12,80,20,20,90,236,156
12,80,20,40,0,238,155
12,80,20,40,20,227,149
12,80,20,40,40,180,153
12,80,20,40,60,241,153
12,80,20,40,80,243,157
12,80,20,40,90,246,154
12,80,20,60,0,246,153
12,80,20,60,20,238,161
12,80,20,60,40,245,155
12,80,20,60,60,242,153
12,80,20,60,80,244,152
12,80,20,60,90,244,157
12,80,20,80,0,245,154
12,80,20,80,20,241,153
12,80,20,80,40,246,152
12,80,20,80,60,208,152
12,80,20,80,80,247,154
12,80,20,80,90,248,159
12,80,20,90,0,245,161
12,80,20,90,20,219,160
12,80,20,90,40,225,152
12,80,20,90,60,234,150
12,80,20,90,80,247,155
12,80,20,90,90,243,152
12,80,40,0,0,260,151
12,80,40,0,20,232,152
12,80,40,0,40,248,154
12,80,40,0,60,254,151
12,80,40,0,80,257,154
12,80,40,0,90,248,153
12,80,40,20,0,249,151
12,80,40,20,20,261,154
12,80,40,20,40,212,159
12,80,40,20,60,263,154
12,80,40,20,80,265,153
12,80,40,20,90,246,152
12,80,40,40,0,256,154
12,80,40,40,20,256,151
12,80,40,40,40,257,152
12,80,40,40,60,237,152
12,80,40,40,80,254,157
12,80,40,40,90,239,152
12,80,40,60,0,257,150
12,80,40,60,20,235,153
12,80,40,60,40,246,154
12,80,40,60,60,251,153
12,80,40,60,80,257,162
12,80,40,60,90,262,154
12,80,40,80,0,258,161
12,80,40,80,20,256,158
12,80,40,80,40,257,154
12,80,40,80,60,257,154
12,80,40,80,80,241,151
12,80,40,80,90,270,148
12,80,40,90,0,242,155
12,80,40,90,20,248,152
12,80,40,90,40,260,156
12,80,40,90,60,244,152
12,80,40,90,80,261,153
12,80,40,90,90,263,154
12,80,60,0,0,255,152
12,80,60,0,20,242,152
12,80,60,0,40,254,159
12,80,60,0,60,243,161
12,80,60,0,80,252,162
12,80,60,0,90,256,156
12,80,60,20,0,236,153
12,80,60,20,20,251,156
12,80,60,20,40,249,152
12,80,60,20,60,256,154
12,80,60,20,80,228,153
12,80,60,20,90,213,158
12,80,60,40,0,263,156
12,80,60,40,20,248,154
12,80,60,40,40,188,152
12,80,60,40,60,185,156
12,80,60,40,80,186,156
12,80,60,40,90,186,162
12,80,60,60,0,182,154
12,80,60,60,20,177,159
12,80,60,60,40,236,159
12,80,60,60,60,182,156
12,80,60,60,80,218,153
12,80,60,60,90,180,152
12,80,60,80,0,212,150
12,80,60,80,20,182,155
12,80,60,80,40,182,154
12,80,60,80,60,184,158
12,80,60,80,80,180,152
12,80,60,80,90,183,150
12,80,60,90,0,181,158
12,80,60,90,20,249,157
12,80,60,90,40,171,152
12,80,60,90,60,175,153
12,80,60,90,80,244,154
12,80,60,90,90,184,159
12,80,80,0,0,182,154
12,80,80,0,20,180,159
12,80,80,0,40,182,155
12,80,80,0,60,183,163
12,80,80,0,80,182,155
12,80,80,0,90,182,157
12,80,80,20,0,181,153
12,80,80,20,20,240,153
12,80,80,20,40,239,153
12,80,80,20,60,181,154
12,80,80,20,80,181,151
12,80,80,20,90,181,152
12,80,80,40,0,181,153
12,80,80,40,20,184,155
12,80,80,40,40,186,153
12,80,80,40,60,185,149
12,80,80,40,80,196,152
12,80,80,40,90,184,152
12,80,80,60,0,183,152
12,80,80,60,20,183,153
12,80,80,60,40,230,152
12,80,80,60,60,185,149
12,80,80,60,80,184,152
12,80,80,60,90,181,153
12,80,80,80,0,173,153
12,80,80,80,20,184,157
12,80,80,80,40,181,150
12,80,80,80,60,182,155
12,80,80,80,80,181,152
12,80,80,80,90,182,158
12,80,80,90,0,187,153
12,80,80,90,20,183,159
12,80,80,90,40,184,149
12,80,80,90,60,182,158
12,80,80,90,80,182,152
12,80,80,90,90,182,155
12,80,90,0,0,248,154
12,80,90,0,20,188,154
12,80,90,0,40,185,152
12,80,90,0,60,248,157
12,80,90,0,80,236,150
12,80,90,0,90,240,151
12,80,90,20,0,182,151
12,80,90,20,20,182,152
12,80,90,20,40,184,152
12,80,90,20,60,196,195
12,80,90,20,80,245,155
12,80,90,20,90,185,152
12,80,90,40,0,184,152
12,80,90,40,20,248,156
12,80,90,40,40,197,153
12,80,90,40,60,182,153
12,80,90,40,80,184,156
12,80,90,40,90,188,154
12,80,90,60,0,183,153
12,80,90,60,20,183,155
12,80,90,60,40,236,152
12,80,90,60,60,183,153
12,80,90,60,80,225,152
