Node,Pod,CPU,Memory,Disk,Network,Node_Energy_Consumed,Energy_Consumed,Seed,Scheduler
2,1,37.04,21.46,30.39,3.45,182.0,515961.0,27,batch_bin_packing__Defult.py
3,1,10.28,17.6,7.05,32.8,182.0,515961.0,27,batch_bin_packing__Defult.py
4,1,31.97,25.12,34.79,29.28,187.0,515961.0,27,batch_bin_packing__Defult.py
5,1,7.58,9.12,39.79,12.37,164.0,515961.0,27,batch_bin_packing__Defult.py
6,1,13.31,19.29,34.03,12.6,182.0,515961.0,27,batch_bin_packing__Defult.py
1,1,36.14,15.13,32.65,6.1,218.0,282999.0,28,batch_bin_packing__1D.py
1,2,36.01,37.44,19.5,18.59,218.0,282999.0,28,batch_bin_packing__1D.py
1,3,3.4,18.75,23.61,5.68,218.0,282999.0,28,batch_bin_packing__1D.py
2,1,31.06,33.97,2.62,39.06,219.0,282999.0,28,batch_bin_packing__1D.py
2,2,27.09,24.91,11.77,30.12,219.0,282999.0,28,batch_bin_packing__1D.py
2,3,14.21,13.99,7.44,3.0,219.0,282999.0,28,batch_bin_packing__1D.py
3,1,26.76,5.71,18.74,23.16,203.0,282999.0,28,batch_bin_packing__1D.py
3,2,24.92,29.29,19.75,4.11,203.0,282999.0,28,batch_bin_packing__1D.py
3,3,24.57,37.1,37.98,34.91,203.0,282999.0,28,batch_bin_packing__1D.py
4,1,23.05,24.6,3.2,18.61,203.0,282999.0,28,batch_bin_packing__1D.py
4,2,23.02,31.44,38.91,9.79,203.0,282999.0,28,batch_bin_packing__1D.py
4,3,22.81,11.23,10.68,9.72,203.0,282999.0,28,batch_bin_packing__1D.py
5,1,22.34,23.17,32.26,27.3,227.0,282999.0,28,batch_bin_packing__1D.py
5,2,20.86,1.62,35.71,15.28,227.0,282999.0,28,batch_bin_packing__1D.py
5,3,9.87,33.28,0.0,30.15,227.0,282999.0,28,batch_bin_packing__1D.py
6,1,20.84,38.73,17.94,31.69,200.0,282999.0,28,batch_bin_packing__1D.py
6,2,15.36,19.58,32.39,28.08,200.0,282999.0,28,batch_bin_packing__1D.py
6,3,9.68,14.93,27.82,7.39,200.0,282999.0,28,batch_bin_packing__1D.py
7,1,13.92,19.87,27.15,26.24,182.0,282999.0,28,batch_bin_packing__1D.py
7,2,8.72,16.2,23.81,20.9,182.0,282999.0,28,batch_bin_packing__1D.py
1,1,24.57,37.1,37.98,34.91,197.0,276330.0,28,batch_bin_packing__4D.py
1,2,36.01,37.44,19.5,18.59,197.0,276330.0,28,batch_bin_packing__4D.py
2,1,20.84,38.73,17.94,31.69,208.0,276330.0,28,batch_bin_packing__4D.py
2,2,31.06,33.97,2.62,39.06,208.0,276330.0,28,batch_bin_packing__4D.py
3,1,22.34,23.17,32.26,27.3,208.0,276330.0,28,batch_bin_packing__4D.py
3,2,23.02,31.44,38.91,9.79,208.0,276330.0,28,batch_bin_packing__4D.py
3,3,23.05,24.6,3.2,18.61,208.0,276330.0,28,batch_bin_packing__4D.py
4,1,15.36,19.58,32.39,28.08,213.0,276330.0,28,batch_bin_packing__4D.py
4,2,27.09,24.91,11.77,30.12,213.0,276330.0,28,batch_bin_packing__4D.py
4,3,36.14,15.13,32.65,6.1,213.0,276330.0,28,batch_bin_packing__4D.py
5,1,13.92,19.87,27.15,26.24,217.0,276330.0,28,batch_bin_packing__4D.py
5,2,24.92,29.29,19.75,4.11,217.0,276330.0,28,batch_bin_packing__4D.py
5,3,26.76,5.71,18.74,23.16,217.0,276330.0,28,batch_bin_packing__4D.py
6,1,20.86,1.62,35.71,15.28,208.0,276330.0,28,batch_bin_packing__4D.py
6,2,9.87,33.28,0.0,30.15,208.0,276330.0,28,batch_bin_packing__4D.py
6,3,8.72,16.2,23.81,20.9,208.0,276330.0,28,batch_bin_packing__4D.py
6,4,22.81,11.23,10.68,9.72,208.0,276330.0,28,batch_bin_packing__4D.py
6,5,14.21,13.99,7.44,3.0,208.0,276330.0,28,batch_bin_packing__4D.py
7,1,9.68,14.93,27.82,7.39,181.0,276330.0,28,batch_bin_packing__4D.py
7,2,3.4,18.75,23.61,5.68,181.0,276330.0,28,batch_bin_packing__4D.py
1,1,8.72,16.2,23.81,20.9,178.0,517650.0,28,batch_bin_packing__Defult.py
2,1,20.84,38.73,17.94,31.69,181.0,517650.0,28,batch_bin_packing__Defult.py
3,1,9.87,33.28,0.0,30.15,178.0,517650.0,28,batch_bin_packing__Defult.py
4,1,23.05,24.6,3.2,18.61,185.0,517650.0,28,batch_bin_packing__Defult.py
5,1,13.92,19.87,27.15,26.24,183.0,517650.0,28,batch_bin_packing__Defult.py
6,1,23.02,31.44,38.91,9.79,154.0,517650.0,28,batch_bin_packing__Defult.py
11,1,31.06,33.97,2.62,39.06,194.0,517650.0,28,batch_bin_packing__Defult.py
12,1,26.76,5.71,18.74,23.16,178.0,517650.0,28,batch_bin_packing__Defult.py
13,1,9.68,14.93,27.82,7.39,177.0,517650.0,28,batch_bin_packing__Defult.py
14,1,27.09,24.91,11.77,30.12,183.0,517650.0,28,batch_bin_packing__Defult.py
1,1,38.9,27.44,11.11,33.48,208.0,290526.0,29,batch_bin_packing__1D.py
1,2,33.38,32.62,19.91,4.91,208.0,290526.0,29,batch_bin_packing__1D.py
1,3,7.51,13.68,39.83,39.31,208.0,290526.0,29,batch_bin_packing__1D.py
2,1,32.59,17.12,23.96,4.83,213.0,290526.0,29,batch_bin_packing__1D.py
2,2,31.62,37.74,14.56,21.56,213.0,290526.0,29,batch_bin_packing__1D.py
2,3,11.96,2.39,3.54,11.28,213.0,290526.0,29,batch_bin_packing__1D.py
2,4,0.39,8.64,28.53,29.26,213.0,290526.0,29,batch_bin_packing__1D.py
3,1,27.23,1.46,34.97,32.25,203.0,290526.0,29,batch_bin_packing__1D.py
3,2,26.54,36.35,2.5,20.76,203.0,290526.0,29,batch_bin_packing__1D.py
3,3,21.58,32.86,34.98,11.48,203.0,290526.0,29,batch_bin_packing__1D.py
4,1,25.37,27.25,32.33,33.61,195.0,290526.0,29,batch_bin_packing__1D.py
4,2,25.0,1.97,12.82,39.33,195.0,290526.0,29,batch_bin_packing__1D.py
5,1,21.15,7.66,6.03,8.42,200.0,290526.0,29,batch_bin_packing__1D.py
5,2,10.62,38.99,3.85,38.53,200.0,290526.0,29,batch_bin_packing__1D.py
5,3,9.65,16.22,8.56,24.76,200.0,290526.0,29,batch_bin_packing__1D.py
6,1,9.34,8.8,25.45,12.93,181.0,290526.0,29,batch_bin_packing__1D.py
6,2,9.06,4.02,2.11,9.69,181.0,290526.0,29,batch_bin_packing__1D.py
6,3,5.28,22.8,37.72,4.22,181.0,290526.0,29,batch_bin_packing__1D.py
1,1,25.37,27.25,32.33,33.61,173.0,265569.0,29,batch_bin_packing__4D.py
1,2,38.9,27.44,11.11,33.48,173.0,265569.0,29,batch_bin_packing__4D.py
1,3,9.06,4.02,2.11,9.69,173.0,265569.0,29,batch_bin_packing__4D.py
2,1,31.62,37.74,14.56,21.56,221.0,265569.0,29,batch_bin_packing__4D.py
2,2,21.58,32.86,34.98,11.48,221.0,265569.0,29,batch_bin_packing__4D.py
2,3,25.0,1.97,12.82,39.33,221.0,265569.0,29,batch_bin_packing__4D.py
3,1,7.51,13.68,39.83,39.31,192.0,265569.0,29,batch_bin_packing__4D.py
3,2,27.23,1.46,34.97,32.25,192.0,265569.0,29,batch_bin_packing__4D.py
4,1,10.62,38.99,3.85,38.53,208.0,265569.0,29,batch_bin_packing__4D.py
4,2,33.38,32.62,19.91,4.91,208.0,265569.0,29,batch_bin_packing__4D.py
4,3,21.15,7.66,6.03,8.42,208.0,265569.0,29,batch_bin_packing__4D.py
5,1,26.54,36.35,2.5,20.76,202.0,265569.0,29,batch_bin_packing__4D.py
5,2,32.59,17.12,23.96,4.83,202.0,265569.0,29,batch_bin_packing__4D.py
5,3,5.28,22.8,37.72,4.22,202.0,265569.0,29,batch_bin_packing__4D.py
5,4,11.96,2.39,3.54,11.28,202.0,265569.0,29,batch_bin_packing__4D.py
6,1,0.39,8.64,28.53,29.26,191.0,265569.0,29,batch_bin_packing__4D.py
6,2,9.65,16.22,8.56,24.76,191.0,265569.0,29,batch_bin_packing__4D.py
6,3,9.34,8.8,25.45,12.93,191.0,265569.0,29,batch_bin_packing__4D.py
1,1,25.0,1.97,12.82,39.33,178.0,530650.0,29,batch_bin_packing__Defult.py
2,1,33.38,32.62,19.91,4.91,180.0,530650.0,29,batch_bin_packing__Defult.py
4,1,0.39,8.64,28.53,29.26,162.0,530650.0,29,batch_bin_packing__Defult.py
5,1,5.28,22.8,37.72,4.22,176.0,530650.0,29,batch_bin_packing__Defult.py
6,1,10.62,38.99,3.85,38.53,177.0,530650.0,29,batch_bin_packing__Defult.py
7,1,9.65,16.22,8.56,24.76,174.0,530650.0,29,batch_bin_packing__Defult.py
8,1,9.34,8.8,25.45,12.93,162.0,530650.0,29,batch_bin_packing__Defult.py
9,1,7.51,13.68,39.83,39.31,177.0,530650.0,29,batch_bin_packing__Defult.py
10,1,21.58,32.86,34.98,11.48,183.0,530650.0,29,batch_bin_packing__Defult.py
11,1,32.59,17.12,23.96,4.83,189.0,530650.0,29,batch_bin_packing__Defult.py
12,1,38.9,27.44,11.11,33.48,190.0,530650.0,29,batch_bin_packing__Defult.py
13,1,26.54,36.35,2.5,20.76,180.0,530650.0,29,batch_bin_packing__Defult.py
